cluster_id,text
10,cattle_record: Cattle_ID=CATTLE_038684; Breed=Boran; Region=Africa; Country=AR; Climate_Zone=Mediterranean; Management_System=Pastoral; Age_Months=38; Weight_kg=472.3; Parity=3; Lactation_Stage=Mid; Days_in_Milk=342; Feed_Type=Concentrates; Feed_Quantity_kg=10.4; Water_Intake_L=20.0; Walking_Distance_km=4.73; Grazing_Duration_hrs=7.1; Rumination_Time_hrs=4.5; Resting_Hours=11.0; Body_Temperature_C=38.7; Heart_Rate_bpm=75.0; Respiratory_Rate=21.0; Ambient_Temperature_C=2.7; Humidity_percent=72.5; Season=Spring; Housing_Score=0.7; Milk_Yield_L=5.94; FMD_Vaccine=1; Brucellosis_Vaccine=0; HS_Vaccine=1; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=4.39; Body_Condition_Score=3.5; Milking_Interval_hrs=12; Date=2024-07-07; Farm_ID=FARM_0740; Disease_Status=Healthy
8,cattle_record: Cattle_ID=CATTLE_098056; Breed=Holstein_Zebu_Cross; Region=Global; Country=NZ; Climate_Zone=Subtropical; Management_System=Intensive; Age_Months=128; Weight_kg=351.7; Parity=6; Lactation_Stage=Mid; Days_in_Milk=142; Feed_Type=Green_Fodder; Feed_Quantity_kg=11.6; Water_Intake_L=59.8; Walking_Distance_km=5.26; Grazing_Duration_hrs=5.1; Rumination_Time_hrs=7.1; Resting_Hours=5.4; Body_Temperature_C=39.6; Heart_Rate_bpm=74.0; Respiratory_Rate=27.0; Ambient_Temperature_C=20.4; Humidity_percent=64.4; Season=Monsoon; Housing_Score=0.7; Milk_Yield_L=17.61; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=17.59; Body_Condition_Score=3.5; Milking_Interval_hrs=12; Date=2023-11-27; Farm_ID=FARM_0265; Disease_Status=Healthy
6,cattle_record: Cattle_ID=CATTLE_198905; Breed=Jersey; Region=Global; Country=KE; Climate_Zone=Temperate; Management_System=Mixed; Age_Months=47; Weight_kg=703.5; Parity=2; Lactation_Stage=Early; Days_in_Milk=121; Feed_Type=Concentrates; Feed_Quantity_kg=6.0; Water_Intake_L=49.2; Walking_Distance_km=4.23; Grazing_Duration_hrs=8.2; Rumination_Time_hrs=9.7; Resting_Hours=6.4; Body_Temperature_C=37.2; Heart_Rate_bpm=54.0; Respiratory_Rate=17.0; Ambient_Temperature_C=-3.6; Humidity_percent=82.7; Season=Monsoon; Housing_Score=1.0; Milk_Yield_L=8.91; FMD_Vaccine=0; Brucellosis_Vaccine=0; HS_Vaccine=1; BQ_Vaccine=0; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=0; Previous_Week_Avg_Yield=8.55; Body_Condition_Score=3.0; Milking_Interval_hrs=24; Date=2022-08-22; Farm_ID=FARM_0234; Disease_Status=Malignant_Catarrhal_Fever
19,cattle_record: Cattle_ID=CATTLE_113369; Breed=Norwegian_Red; Region=South_America; Country=ET; Climate_Zone=Continental; Management_System=Pastoral; Age_Months=44; Weight_kg=705.6; Parity=2; Lactation_Stage=Mid; Days_in_Milk=20; Feed_Type=Dry_Fodder; Feed_Quantity_kg=16.7; Water_Intake_L=56.9; Walking_Distance_km=6.75; Grazing_Duration_hrs=8.0; Rumination_Time_hrs=7.8; Resting_Hours=14.1; Body_Temperature_C=38.9; Heart_Rate_bpm=40.0; Respiratory_Rate=19.0; Ambient_Temperature_C=24.7; Humidity_percent=69.6; Season=Monsoon; Housing_Score=0.6; Milk_Yield_L=18.02; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=0; Rabies_Vaccine=0; Previous_Week_Avg_Yield=17.24; Body_Condition_Score=3.0; Milking_Interval_hrs=24; Date=2022-01-08; Farm_ID=FARM_0393; Disease_Status=Healthy
17,cattle_record: Cattle_ID=CATTLE_015502; Breed=Rathi; Region=Global; Country=US; Climate_Zone=Mediterranean; Management_System=Intensive; Age_Months=77; Weight_kg=546.0; Parity=4; Lactation_Stage=Late; Days_in_Milk=183; Feed_Type=Dry_Fodder; Feed_Quantity_kg=7.5; Water_Intake_L=84.0; Walking_Distance_km=2.61; Grazing_Duration_hrs=7.2; Rumination_Time_hrs=4.3; Resting_Hours=10.2; Body_Temperature_C=37.8; Heart_Rate_bpm=65.0; Respiratory_Rate=21.0; Ambient_Temperature_C=14.9; Humidity_percent=83.3; Season=Spring; Housing_Score=0.58; Milk_Yield_L=5.2; FMD_Vaccine=1; Brucellosis_Vaccine=0; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=0; Previous_Week_Avg_Yield=5.37; Body_Condition_Score=3.0; Milking_Interval_hrs=12; Date=2023-10-14; Farm_ID=FARM_0019; Disease_Status=Blue_Tongue
6,cattle_record: Cattle_ID=CATTLE_180180; Breed=Tipo_Carora; Region=Oceania; Country=KE; Climate_Zone=Continental; Management_System=Semi_Intensive; Age_Months=138; Weight_kg=536.0; Parity=3; Lactation_Stage=Late; Days_in_Milk=203; Feed_Type=Mixed_Feed; Feed_Quantity_kg=16.4; Water_Intake_L=43.9; Walking_Distance_km=2.69; Grazing_Duration_hrs=8.6; Rumination_Time_hrs=8.5; Resting_Hours=5.4; Body_Temperature_C=39.5; Heart_Rate_bpm=99.0; Respiratory_Rate=25.0; Ambient_Temperature_C=39.7; Humidity_percent=42.1; Season=Monsoon; Housing_Score=0.81; Milk_Yield_L=6.69; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=0; Previous_Week_Avg_Yield=6.29; Body_Condition_Score=4.5; Milking_Interval_hrs=12; Date=2022-07-28; Farm_ID=FARM_0341; Disease_Status=Pink_Eye
1,cattle_record: Cattle_ID=CATTLE_111014; Breed=Boran; Region=Africa; Country=BD; Climate_Zone=Subtropical; Management_System=Mixed; Age_Months=97; Weight_kg=466.9; Parity=3; Lactation_Stage=Late; Days_in_Milk=184; Feed_Type=Green_Fodder; Feed_Quantity_kg=17.4; Water_Intake_L=52.2; Walking_Distance_km=4.3; Grazing_Duration_hrs=5.7; Rumination_Time_hrs=7.8; Resting_Hours=12.1; Body_Temperature_C=38.0; Heart_Rate_bpm=45.0; Respiratory_Rate=24.0; Ambient_Temperature_C=25.4; Humidity_percent=32.6; Season=Winter; Housing_Score=0.31; Milk_Yield_L=0.03; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=0; Previous_Week_Avg_Yield=0.59; Body_Condition_Score=3.0; Milking_Interval_hrs=12; Date=2023-02-02; Farm_ID=FARM_0934; Disease_Status=Healthy
19,cattle_record: Cattle_ID=CATTLE_208705; Breed=White_Fulani; Region=Europe_NA; Country=ET; Climate_Zone=Subtropical; Management_System=Pastoral; Age_Months=129; Weight_kg=623.3; Parity=6; Lactation_Stage=Mid; Days_in_Milk=33; Feed_Type=Concentrates; Feed_Quantity_kg=8.1; Water_Intake_L=66.2; Walking_Distance_km=1.89; Grazing_Duration_hrs=1.3; Rumination_Time_hrs=7.9; Resting_Hours=6.9; Body_Temperature_C=38.0; Heart_Rate_bpm=84.0; Respiratory_Rate=24.0; Ambient_Temperature_C=19.7; Humidity_percent=100.0; Season=Spring; Housing_Score=0.35; Milk_Yield_L=6.12; FMD_Vaccine=0; Brucellosis_Vaccine=0; HS_Vaccine=0; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=0; Previous_Week_Avg_Yield=4.53; Body_Condition_Score=4.5; Milking_Interval_hrs=12; Date=2022-06-21; Farm_ID=FARM_0672; Disease_Status=Healthy
5,cattle_record: Cattle_ID=CATTLE_138105; Breed=Ongole; Region=South_America; Country=UK; Climate_Zone=Continental; Management_System=Extensive; Age_Months=83; Weight_kg=559.5; Parity=4; Lactation_Stage=Late; Days_in_Milk=319; Feed_Type=Dry_Fodder; Feed_Quantity_kg=4.9; Water_Intake_L=80.4; Walking_Distance_km=7.66; Grazing_Duration_hrs=7.1; Rumination_Time_hrs=10.8; Resting_Hours=10.1; Body_Temperature_C=38.2; Heart_Rate_bpm=74.0; Respiratory_Rate=29.0; Ambient_Temperature_C=15.0; Humidity_percent=97.8; Season=Monsoon; Housing_Score=0.97; Milk_Yield_L=2.21; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=0; Rabies_Vaccine=1; Previous_Week_Avg_Yield=4.23; Body_Condition_Score=3.5; Milking_Interval_hrs=8; Date=2024-05-09; Farm_ID=FARM_0901; Disease_Status=Ovarian_Cysts
16,cattle_record: Cattle_ID=CATTLE_155477; Breed=Krishna_Valley; Region=Global; Country=IN; Climate_Zone=Temperate; Management_System=Pastoral; Age_Months=112; Weight_kg=530.0; Parity=4; Lactation_Stage=Mid; Days_in_Milk=322; Feed_Type=Concentrates; Feed_Quantity_kg=10.5; Water_Intake_L=77.1; Walking_Distance_km=6.76; Grazing_Duration_hrs=7.7; Rumination_Time_hrs=9.7; Resting_Hours=8.5; Body_Temperature_C=37.4; Heart_Rate_bpm=72.0; Respiratory_Rate=17.0; Ambient_Temperature_C=25.6; Humidity_percent=47.2; Season=Summer; Housing_Score=0.36; Milk_Yield_L=4.87; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=0; Previous_Week_Avg_Yield=3.43; Body_Condition_Score=3.0; Milking_Interval_hrs=24; Date=2022-12-30; Farm_ID=FARM_0251; Disease_Status=Healthy
14,cattle_record: Cattle_ID=CATTLE_060728; Breed=Norwegian_Red; Region=Europe_NA; Country=AU; Climate_Zone=Continental; Management_System=Semi_Intensive; Age_Months=108; Weight_kg=432.5; Parity=1; Lactation_Stage=Early; Days_in_Milk=111; Feed_Type=Pasture_Grass; Feed_Quantity_kg=11.3; Water_Intake_L=43.3; Walking_Distance_km=2.16; Grazing_Duration_hrs=13.9; Rumination_Time_hrs=7.8; Resting_Hours=7.4; Body_Temperature_C=38.5; Heart_Rate_bpm=68.0; Respiratory_Rate=29.0; Ambient_Temperature_C=26.1; Humidity_percent=43.7; Season=Winter; Housing_Score=0.91; Milk_Yield_L=22.02; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=0; Previous_Week_Avg_Yield=22.0; Body_Condition_Score=4.5; Milking_Interval_hrs=12; Date=2024-01-15; Farm_ID=FARM_0250; Disease_Status=Healthy
1,cattle_record: Cattle_ID=CATTLE_175430; Breed=Illawarra_Shorthorn; Region=Africa; Country=BD; Climate_Zone=Mediterranean; Management_System=Semi_Intensive; Age_Months=51; Weight_kg=472.2; Parity=6; Lactation_Stage=Mid; Days_in_Milk=36; Feed_Type=Green_Fodder; Feed_Quantity_kg=18.8; Water_Intake_L=90.0; Walking_Distance_km=3.19; Grazing_Duration_hrs=6.3; Rumination_Time_hrs=6.5; Resting_Hours=15.2; Body_Temperature_C=39.3; Heart_Rate_bpm=76.0; Respiratory_Rate=22.0; Ambient_Temperature_C=14.7; Humidity_percent=83.7; Season=Spring; Housing_Score=0.98; Milk_Yield_L=8.79; FMD_Vaccine=1; Brucellosis_Vaccine=0; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=10.44; Body_Condition_Score=3.5; Milking_Interval_hrs=12; Date=2023-11-03; Farm_ID=FARM_0551; Disease_Status=Brucellosis
10,cattle_record: Cattle_ID=CATTLE_024992; Breed=Norwegian_Red; Region=Europe_NA; Country=AR; Climate_Zone=Arid; Management_System=Semi_Intensive; Age_Months=71; Weight_kg=274.0; Parity=4; Lactation_Stage=Late; Days_in_Milk=67; Feed_Type=Silage; Feed_Quantity_kg=4.7; Water_Intake_L=39.1; Walking_Distance_km=5.27; Grazing_Duration_hrs=12.8; Rumination_Time_hrs=9.2; Resting_Hours=8.8; Body_Temperature_C=37.2; Heart_Rate_bpm=77.0; Respiratory_Rate=18.0; Ambient_Temperature_C=25.5; Humidity_percent=45.9; Season=Summer; Housing_Score=0.97; Milk_Yield_L=16.83; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=19.87; Body_Condition_Score=3.5; Milking_Interval_hrs=12; Date=2022-03-12; Farm_ID=FARM_0246; Disease_Status=Healthy
2,cattle_record: Cattle_ID=CATTLE_121662; Breed=Guernsey; Region=Oceania; Country=BR; Climate_Zone=Subtropical; Management_System=Extensive; Age_Months=58; Weight_kg=432.0; Parity=1; Lactation_Stage=Mid; Days_in_Milk=60; Feed_Type=Dry_Fodder; Feed_Quantity_kg=14.6; Water_Intake_L=72.5; Walking_Distance_km=1.76; Grazing_Duration_hrs=9.8; Rumination_Time_hrs=9.3; Resting_Hours=6.7; Body_Temperature_C=39.5; Heart_Rate_bpm=71.0; Respiratory_Rate=20.0; Ambient_Temperature_C=7.7; Humidity_percent=66.5; Season=Autumn; Housing_Score=0.4; Milk_Yield_L=12.6; FMD_Vaccine=0; Brucellosis_Vaccine=0; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=0; Previous_Week_Avg_Yield=13.97; Body_Condition_Score=4.5; Milking_Interval_hrs=12; Date=2022-03-07; Farm_ID=FARM_0855; Disease_Status=Heat_Stress
6,cattle_record: Cattle_ID=CATTLE_042898; Breed=Gir; Region=Europe_NA; Country=KE; Climate_Zone=Tropical; Management_System=Pastoral; Age_Months=136; Weight_kg=570.9; Parity=3; Lactation_Stage=Mid; Days_in_Milk=100; Feed_Type=Green_Fodder; Feed_Quantity_kg=23.8; Water_Intake_L=84.6; Walking_Distance_km=3.89; Grazing_Duration_hrs=8.0; Rumination_Time_hrs=5.2; Resting_Hours=6.9; Body_Temperature_C=38.7; Heart_Rate_bpm=56.0; Respiratory_Rate=35.0; Ambient_Temperature_C=15.9; Humidity_percent=81.7; Season=Spring; Housing_Score=0.71; Milk_Yield_L=4.95; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=0; Previous_Week_Avg_Yield=5.7; Body_Condition_Score=3.0; Milking_Interval_hrs=12; Date=2023-08-20; Farm_ID=FARM_0054; Disease_Status=Dystocia
3,cattle_record: Cattle_ID=CATTLE_065708; Breed=Rathi; Region=South_America; Country=CN; Climate_Zone=Mediterranean; Management_System=Pastoral; Age_Months=63; Weight_kg=456.2; Parity=5; Lactation_Stage=Late; Days_in_Milk=269; Feed_Type=Green_Fodder; Feed_Quantity_kg=11.0; Water_Intake_L=53.8; Walking_Distance_km=6.37; Grazing_Duration_hrs=3.2; Rumination_Time_hrs=9.5; Resting_Hours=9.4; Body_Temperature_C=38.5; Heart_Rate_bpm=60.0; Respiratory_Rate=25.0; Ambient_Temperature_C=23.3; Humidity_percent=37.7; Season=Spring; Housing_Score=0.58; Milk_Yield_L=5.0; FMD_Vaccine=0; Brucellosis_Vaccine=0; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=0; Rabies_Vaccine=1; Previous_Week_Avg_Yield=4.51; Body_Condition_Score=3.5; Milking_Interval_hrs=12; Date=2024-12-06; Farm_ID=FARM_0483; Disease_Status=Vitamin_Deficiency
7,cattle_record: Cattle_ID=CATTLE_024630; Breed=Tharparkar; Region=Oceania; Country=KE; Climate_Zone=Mediterranean; Management_System=Mixed; Age_Months=46; Weight_kg=252.8; Parity=1; Lactation_Stage=Early; Days_in_Milk=337; Feed_Type=Green_Fodder; Feed_Quantity_kg=16.2; Water_Intake_L=48.0; Walking_Distance_km=6.0; Grazing_Duration_hrs=11.0; Rumination_Time_hrs=7.6; Resting_Hours=6.9; Body_Temperature_C=39.6; Heart_Rate_bpm=79.0; Respiratory_Rate=29.0; Ambient_Temperature_C=26.1; Humidity_percent=78.3; Season=Winter; Housing_Score=0.32; Milk_Yield_L=7.07; FMD_Vaccine=0; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=5.91; Body_Condition_Score=4.0; Milking_Interval_hrs=12; Date=2024-12-08; Farm_ID=FARM_0969; Disease_Status=Healthy
1,cattle_record: Cattle_ID=CATTLE_038490; Breed=Simmental; Region=South_America; Country=BD; Climate_Zone=Temperate; Management_System=Intensive; Age_Months=60; Weight_kg=691.5; Parity=3; Lactation_Stage=Late; Days_in_Milk=28; Feed_Type=Mixed_Feed; Feed_Quantity_kg=17.2; Water_Intake_L=83.2; Walking_Distance_km=4.71; Grazing_Duration_hrs=1.0; Rumination_Time_hrs=7.9; Resting_Hours=12.2; Body_Temperature_C=39.4; Heart_Rate_bpm=58.0; Respiratory_Rate=19.0; Ambient_Temperature_C=10.1; Humidity_percent=64.7; Season=Winter; Housing_Score=0.86; Milk_Yield_L=14.61; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=12.0; Body_Condition_Score=3.5; Milking_Interval_hrs=8; Date=2023-09-04; Farm_ID=FARM_0751; Disease_Status=Healthy
3,cattle_record: Cattle_ID=CATTLE_043701; Breed=Montbeliarde; Region=Global; Country=CN; Climate_Zone=Arid; Management_System=Pastoral; Age_Months=35; Weight_kg=623.8; Parity=4; Lactation_Stage=Mid; Days_in_Milk=208; Feed_Type=Hay; Feed_Quantity_kg=6.2; Water_Intake_L=76.3; Walking_Distance_km=5.78; Grazing_Duration_hrs=3.9; Rumination_Time_hrs=7.9; Resting_Hours=8.8; Body_Temperature_C=39.0; Heart_Rate_bpm=62.0; Respiratory_Rate=17.0; Ambient_Temperature_C=33.9; Humidity_percent=73.8; Season=Autumn; Housing_Score=0.97; Milk_Yield_L=14.2; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=0; Anthrax_Vaccine=0; IBR_Vaccine=0; BVD_Vaccine=0; Rabies_Vaccine=1; Previous_Week_Avg_Yield=17.08; Body_Condition_Score=4.5; Milking_Interval_hrs=12; Date=2022-06-27; Farm_ID=FARM_0684; Disease_Status=Anaplasmosis
17,cattle_record: Cattle_ID=CATTLE_081628; Breed=Krishna_Valley; Region=Africa; Country=US; Climate_Zone=Mediterranean; Management_System=Semi_Intensive; Age_Months=112; Weight_kg=607.9; Parity=5; Lactation_Stage=Late; Days_in_Milk=284; Feed_Type=Crop_Residues; Feed_Quantity_kg=7.0; Water_Intake_L=47.9; Walking_Distance_km=2.98; Grazing_Duration_hrs=6.6; Rumination_Time_hrs=10.3; Resting_Hours=6.3; Body_Temperature_C=38.8; Heart_Rate_bpm=85.0; Respiratory_Rate=27.0; Ambient_Temperature_C=26.2; Humidity_percent=74.3; Season=Summer; Housing_Score=0.7; Milk_Yield_L=4.83; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=0; Anthrax_Vaccine=0; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=4.95; Body_Condition_Score=2.5; Milking_Interval_hrs=12; Date=2022-10-12; Farm_ID=FARM_0093; Disease_Status=Haemorrhagic_Septicemia
3,cattle_record: Cattle_ID=CATTLE_103297; Breed=Zebu_Cross_Brazil; Region=South_Asia; Country=CN; Climate_Zone=Temperate; Management_System=Extensive; Age_Months=100; Weight_kg=284.7; Parity=6; Lactation_Stage=Mid; Days_in_Milk=356; Feed_Type=Concentrates; Feed_Quantity_kg=9.9; Water_Intake_L=80.8; Walking_Distance_km=1.86; Grazing_Duration_hrs=2.6; Rumination_Time_hrs=8.5; Resting_Hours=10.9; Body_Temperature_C=37.9; Heart_Rate_bpm=71.0; Respiratory_Rate=29.0; Ambient_Temperature_C=19.4; Humidity_percent=85.4; Season=Autumn; Housing_Score=0.79; Milk_Yield_L=5.25; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=0; Previous_Week_Avg_Yield=7.5; Body_Condition_Score=2.5; Milking_Interval_hrs=12; Date=2022-04-06; Farm_ID=FARM_0485; Disease_Status=Bovine_Tuberculosis
6,cattle_record: Cattle_ID=CATTLE_120292; Breed=Norwegian_Red; Region=Oceania; Country=KE; Climate_Zone=Temperate; Management_System=Intensive; Age_Months=115; Weight_kg=350.6; Parity=1; Lactation_Stage=Late; Days_in_Milk=44; Feed_Type=Pasture_Grass; Feed_Quantity_kg=12.4; Water_Intake_L=64.5; Walking_Distance_km=3.33; Grazing_Duration_hrs=4.9; Rumination_Time_hrs=7.3; Resting_Hours=13.5; Body_Temperature_C=37.0; Heart_Rate_bpm=77.0; Respiratory_Rate=19.0; Ambient_Temperature_C=34.6; Humidity_percent=35.8; Season=Spring; Housing_Score=0.94; Milk_Yield_L=3.15; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=0; Rabies_Vaccine=1; Previous_Week_Avg_Yield=4.57; Body_Condition_Score=3.0; Milking_Interval_hrs=12; Date=2023-07-26; Farm_ID=FARM_0863; Disease_Status=Grass_Tetany
17,cattle_record: Cattle_ID=CATTLE_006125; Breed=Jersey_Zebu_Cross; Region=Global; Country=US; Climate_Zone=Mediterranean; Management_System=Extensive; Age_Months=44; Weight_kg=557.3; Parity=3; Lactation_Stage=Early; Days_in_Milk=304; Feed_Type=Hay; Feed_Quantity_kg=11.4; Water_Intake_L=70.0; Walking_Distance_km=2.12; Grazing_Duration_hrs=10.2; Rumination_Time_hrs=8.1; Resting_Hours=11.3; Body_Temperature_C=38.3; Heart_Rate_bpm=89.0; Respiratory_Rate=37.0; Ambient_Temperature_C=24.6; Humidity_percent=37.3; Season=Winter; Housing_Score=0.61; Milk_Yield_L=7.34; FMD_Vaccine=0; Brucellosis_Vaccine=0; HS_Vaccine=0; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=9.37; Body_Condition_Score=3.5; Milking_Interval_hrs=12; Date=2022-12-27; Farm_ID=FARM_0260; Disease_Status=Blue_Tongue
12,cattle_record: Cattle_ID=CATTLE_205284; Breed=Fleckvieh; Region=Oceania; Country=ET; Climate_Zone=Temperate; Management_System=Semi_Intensive; Age_Months=65; Weight_kg=471.9; Parity=6; Lactation_Stage=Mid; Days_in_Milk=243; Feed_Type=Hay; Feed_Quantity_kg=17.2; Water_Intake_L=49.2; Walking_Distance_km=3.17; Grazing_Duration_hrs=7.3; Rumination_Time_hrs=10.7; Resting_Hours=9.8; Body_Temperature_C=39.9; Heart_Rate_bpm=53.0; Respiratory_Rate=22.0; Ambient_Temperature_C=15.6; Humidity_percent=71.5; Season=Autumn; Housing_Score=0.51; Milk_Yield_L=19.42; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=0; Anthrax_Vaccine=0; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=17.98; Body_Condition_Score=2.0; Milking_Interval_hrs=12; Date=2024-03-14; Farm_ID=FARM_0478; Disease_Status=Healthy
5,cattle_record: Cattle_ID=CATTLE_014439; Breed=Africander; Region=South_Asia; Country=UK; Climate_Zone=Arid; Management_System=Pastoral; Age_Months=108; Weight_kg=741.2; Parity=3; Lactation_Stage=Early; Days_in_Milk=137; Feed_Type=Crop_Residues; Feed_Quantity_kg=7.9; Water_Intake_L=66.2; Walking_Distance_km=3.61; Grazing_Duration_hrs=6.3; Rumination_Time_hrs=7.1; Resting_Hours=10.6; Body_Temperature_C=36.9; Heart_Rate_bpm=53.0; Respiratory_Rate=36.0; Ambient_Temperature_C=11.1; Humidity_percent=64.0; Season=Autumn; Housing_Score=0.59; Milk_Yield_L=6.76; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=0; Rabies_Vaccine=1; Previous_Week_Avg_Yield=5.64; Body_Condition_Score=3.0; Milking_Interval_hrs=12; Date=2022-07-03; Farm_ID=FARM_0519; Disease_Status=Healthy
1,cattle_record: Cattle_ID=CATTLE_112759; Breed=Ongole; Region=South_America; Country=BD; Climate_Zone=Mediterranean; Management_System=Pastoral; Age_Months=113; Weight_kg=255.1; Parity=3; Lactation_Stage=Late; Days_in_Milk=3; Feed_Type=Hay; Feed_Quantity_kg=12.4; Water_Intake_L=60.8; Walking_Distance_km=5.65; Grazing_Duration_hrs=10.9; Rumination_Time_hrs=10.5; Resting_Hours=12.0; Body_Temperature_C=38.5; Heart_Rate_bpm=58.0; Respiratory_Rate=27.0; Ambient_Temperature_C=13.6; Humidity_percent=55.3; Season=Spring; Housing_Score=0.52; Milk_Yield_L=1.2; FMD_Vaccine=0; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=0; Previous_Week_Avg_Yield=0.0; Body_Condition_Score=3.0; Milking_Interval_hrs=12; Date=2022-04-26; Farm_ID=FARM_0516; Disease_Status=Healthy
8,cattle_record: Cattle_ID=CATTLE_155038; Breed=Zebu_Cross_Brazil; Region=Global; Country=NZ; Climate_Zone=Subtropical; Management_System=Intensive; Age_Months=30; Weight_kg=464.3; Parity=6; Lactation_Stage=Mid; Days_in_Milk=129; Feed_Type=Crop_Residues; Feed_Quantity_kg=9.9; Water_Intake_L=75.9; Walking_Distance_km=5.01; Grazing_Duration_hrs=7.6; Rumination_Time_hrs=8.3; Resting_Hours=6.0; Body_Temperature_C=38.0; Heart_Rate_bpm=65.0; Respiratory_Rate=22.0; Ambient_Temperature_C=22.0; Humidity_percent=53.8; Season=Spring; Housing_Score=0.92; Milk_Yield_L=14.47; FMD_Vaccine=1; Brucellosis_Vaccine=0; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=0; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=16.69; Body_Condition_Score=3.5; Milking_Interval_hrs=12; Date=2024-06-02; Farm_ID=FARM_0428; Disease_Status=Healthy
